Date,Time,DateTime,Temp,TempF,TempC,Dew Point,Humidity,HumidityP,Wind,Wind Speed,Wind Gust,Pressure,Precipitation,Condition,Confirmed Cases,Cases Increase
1/7/20,12:00 PM,01/07/20 12:00,43 F,43,6,37 F,81 %,81,NW,7 mph,0 mph,30.11 in,0.0 in,Mostly Cloudy,0,0.00
1/7/20,1:00 PM,01/07/20 13:00,43 F,43,6,36 F,76 %,76,NW,7 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy,0,0.00
1/7/20,2:00 PM,01/07/20 14:00,43 F,43,6,37 F,81 %,81,NW,4 mph,0 mph,30.11 in,0.0 in,Mostly Cloudy,0,0.00
1/7/20,3:00 PM,01/07/20 15:00,45 F,45,7,37 F,76 %,76,WSW,4 mph,0 mph,30.11 in,0.0 in,Partly Cloudy,0,0.00
1/7/20,4:00 PM,01/07/20 16:00,45 F,45,7,37 F,76 %,76,WNW,4 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy,0,0.00
1/7/20,5:00 PM,01/07/20 17:00,45 F,45,7,37 F,76 %,76,NNW,4 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,0,0.00
1/7/20,6:00 PM,01/07/20 18:00,43 F,43,6,37 F,81 %,81,NE,7 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,0,0.00
1/7/20,7:00 PM,01/07/20 19:00,43 F,43,6,37 F,81 %,81,ENE,9 mph,0 mph,30.17 in,0.0 in,Partly Cloudy,0,0.00
1/7/20,8:00 PM,01/07/20 20:00,41 F,41,5,37 F,87 %,87,ESE,7 mph,0 mph,30.20 in,0.0 in,Fair,0,0.00
1/7/20,9:00 PM,01/07/20 21:00,41 F,41,5,36 F,81 %,81,E,9 mph,0 mph,30.23 in,0.0 in,Fair,0,0.00
1/7/20,10:00 PM,01/07/20 22:00,39 F,39,4,34 F,81 %,81,ESE,7 mph,0 mph,30.26 in,0.0 in,Fair,0,0.00
1/7/20,11:00 PM,01/07/20 23:00,39 F,39,4,34 F,81 %,81,ESE,7 mph,0 mph,30.26 in,0.0 in,Fair,0,0.00
1/8/20,12:00 AM,01/08/20 00:00,36 F,36,2,34 F,93 %,93,E,4 mph,0 mph,30.26 in,0.0 in,Fair,0,0.00
1/8/20,1:00 AM,01/08/20 01:00,36 F,36,2,32 F,87 %,87,NE,4 mph,0 mph,30.29 in,0.0 in,Fair,0,0.00
1/8/20,2:00 AM,01/08/20 02:00,34 F,34,1,32 F,93 %,93,NE,4 mph,0 mph,30.29 in,0.0 in,Fair,0,0.00
1/8/20,3:00 AM,01/08/20 03:00,34 F,34,1,30 F,87 %,87,CALM,0 mph,0 mph,30.29 in,0.0 in,Fair,0,0.00
1/8/20,4:00 AM,01/08/20 04:00,36 F,36,2,32 F,87 %,87,ENE,7 mph,0 mph,30.26 in,0.0 in,Fair,0,0.00
1/8/20,5:00 AM,01/08/20 05:00,32 F,32,0,30 F,93 %,93,ENE,7 mph,0 mph,30.23 in,0.0 in,Fair,0,0.00
1/8/20,6:00 AM,01/08/20 06:00,32 F,32,0,30 F,93 %,93,ENE,4 mph,0 mph,30.26 in,0.0 in,Fair,0,0.00
1/8/20,7:00 AM,01/08/20 07:00,32 F,32,0,30 F,93 %,93,ENE,7 mph,0 mph,30.23 in,0.0 in,Fair,0,0.00
1/8/20,8:00 AM,01/08/20 08:00,34 F,34,1,32 F,93 %,93,NE,4 mph,0 mph,30.26 in,0.0 in,Fog,0,0.00
1/8/20,9:00 AM,01/08/20 09:00,37 F,37,3,34 F,87 %,87,NE,4 mph,0 mph,30.29 in,0.0 in,Fog,0,0.00
1/8/20,10:00 AM,01/08/20 10:00,41 F,41,5,36 F,81 %,81,NE,4 mph,0 mph,30.29 in,0.0 in,Fog,0,0.00
1/8/20,11:00 AM,01/08/20 11:00,41 F,41,5,34 F,76 %,76,E,9 mph,0 mph,30.26 in,0.0 in,Fair,0,0.00
1/8/20,12:00 PM,01/08/20 12:00,41 F,41,5,34 F,76 %,76,E,11 mph,0 mph,30.20 in,0.0 in,Fair,0,0.00
1/8/20,1:00 PM,01/08/20 13:00,41 F,41,5,36 F,81 %,81,NNE,7 mph,0 mph,30.20 in,0.0 in,Fair,0,0.00
1/8/20,2:00 PM,01/08/20 14:00,41 F,41,5,34 F,76 %,76,NNE,7 mph,0 mph,30.17 in,0.0 in,Fair,0,0.00
1/8/20,3:00 PM,01/08/20 15:00,41 F,41,5,32 F,70 %,70,NNE,7 mph,0 mph,30.14 in,0.0 in,Fair,0,0.00
1/8/20,4:00 PM,01/08/20 16:00,41 F,41,5,32 F,70 %,70,NE,9 mph,0 mph,30.14 in,0.0 in,Fair,0,0.00
1/8/20,5:00 PM,01/08/20 17:00,39 F,39,4,32 F,75 %,75,NNE,9 mph,0 mph,30.17 in,0.0 in,Light Rain,0,0.00
1/8/20,6:00 PM,01/08/20 18:00,37 F,37,3,34 F,87 %,87,NE,16 mph,0 mph,30.14 in,0.0 in,Light Rain,0,0.00
1/8/20,7:00 PM,01/08/20 19:00,37 F,37,3,34 F,87 %,87,NE,16 mph,0 mph,30.14 in,0.0 in,Light Rain,0,0.00
1/8/20,8:00 PM,01/08/20 20:00,36 F,36,2,34 F,93 %,93,NNE,7 mph,0 mph,30.17 in,0.0 in,Light Rain,0,0.00
1/8/20,9:00 PM,01/08/20 21:00,37 F,37,3,34 F,87 %,87,ENE,11 mph,0 mph,30.17 in,0.0 in,Light Rain,0,0.00
1/8/20,10:00 PM,01/08/20 22:00,36 F,36,2,34 F,93 %,93,NE,11 mph,0 mph,30.17 in,0.0 in,Light Rain,0,0.00
1/8/20,11:00 PM,01/08/20 23:00,36 F,36,2,34 F,93 %,93,NE,7 mph,0 mph,30.14 in,0.0 in,Light Rain,0,0.00
1/9/20,12:00 AM,01/09/20 00:00,36 F,36,2,34 F,93 %,93,NNE,4 mph,0 mph,30.14 in,0.0 in,Light Rain,0,0.00
1/9/20,1:00 AM,01/09/20 01:00,36 F,36,2,34 F,93 %,93,N,4 mph,0 mph,30.14 in,0.0 in,Rain,0,0.00
1/9/20,2:00 AM,01/09/20 02:00,36 F,36,2,34 F,93 %,93,NNE,4 mph,0 mph,30.14 in,0.0 in,Wintry Mix,0,0.00
1/9/20,3:00 AM,01/09/20 03:00,34 F,34,1,32 F,93 %,93,NNE,4 mph,0 mph,30.11 in,0.0 in,Wintry Mix,0,0.00
1/9/20,4:00 AM,01/09/20 04:00,34 F,34,1,32 F,93 %,93,N,4 mph,0 mph,30.11 in,0.0 in,Wintry Mix,0,0.00
1/9/20,5:00 AM,01/09/20 05:00,34 F,34,1,32 F,93 %,93,VAR,2 mph,0 mph,30.11 in,0.0 in,Wintry Mix,0,0.00
1/9/20,6:00 AM,01/09/20 06:00,34 F,34,1,32 F,93 %,93,NNE,4 mph,0 mph,30.08 in,0.0 in,Wintry Mix,0,0.00
1/9/20,7:00 AM,01/09/20 07:00,34 F,34,1,32 F,93 %,93,N,4 mph,0 mph,30.11 in,0.0 in,Wintry Mix,0,0.00
1/9/20,8:00 AM,01/09/20 08:00,32 F,32,0,32 F,100 %,10,N,4 mph,0 mph,30.14 in,0.0 in,Wintry Mix,0,0.00
1/9/20,9:00 AM,01/09/20 09:00,32 F,32,0,32 F,100 %,10,VAR,2 mph,0 mph,30.14 in,0.0 in,Wintry Mix,0,0.00
1/9/20,10:00 AM,01/09/20 10:00,34 F,34,1,32 F,93 %,93,N,4 mph,0 mph,30.17 in,0.0 in,Wintry Mix,0,0.00
1/9/20,11:00 AM,01/09/20 11:00,34 F,34,1,34 F,100 %,10,VAR,2 mph,0 mph,30.14 in,0.0 in,Light Rain,0,0.00
1/9/20,12:00 PM,01/09/20 12:00,34 F,34,1,34 F,100 %,10,VAR,2 mph,0 mph,30.14 in,0.0 in,Light Rain,0,0.00
1/9/20,1:00 PM,01/09/20 13:00,36 F,36,2,34 F,93 %,93,VAR,2 mph,0 mph,30.11 in,0.0 in,Light Rain,0,0.00
1/9/20,2:00 PM,01/09/20 14:00,36 F,36,2,34 F,93 %,93,VAR,2 mph,0 mph,30.08 in,0.0 in,Light Rain,0,0.00
1/9/20,3:00 PM,01/09/20 15:00,36 F,36,2,34 F,93 %,93,NE,2 mph,0 mph,30.08 in,0.0 in,Cloudy,0,0.00
1/9/20,4:00 PM,01/09/20 16:00,36 F,36,2,34 F,93 %,93,VAR,2 mph,0 mph,30.08 in,0.0 in,Cloudy,0,0.00
1/9/20,5:00 PM,01/09/20 17:00,36 F,36,2,34 F,93 %,93,N,2 mph,0 mph,30.08 in,0.0 in,Cloudy,0,0.00
1/9/20,6:00 PM,01/09/20 18:00,36 F,36,2,34 F,93 %,93,NNE,4 mph,0 mph,30.11 in,0.0 in,Cloudy,0,0.00
1/9/20,7:00 PM,01/09/20 19:00,36 F,36,2,34 F,93 %,93,NNE,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/9/20,8:00 PM,01/09/20 20:00,36 F,36,2,34 F,93 %,93,NE,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/9/20,9:00 PM,01/09/20 21:00,36 F,36,2,34 F,93 %,93,NE,7 mph,0 mph,30.11 in,0.0 in,Cloudy,0,0.00
1/9/20,10:00 PM,01/09/20 22:00,36 F,36,2,34 F,93 %,93,NE,4 mph,0 mph,30.11 in,0.0 in,Cloudy,0,0.00
1/9/20,11:00 PM,01/09/20 23:00,36 F,36,2,34 F,93 %,93,NE,4 mph,0 mph,30.14 in,0.0 in,Cloudy,0,0.00
1/10/20,2:00 AM,01/10/20 02:00,36 F,36,2,34 F,93 %,93,NE,4 mph,0 mph,30.14 in,0.0 in,Cloudy,0,0.00
1/10/20,1:00 AM,01/10/20 01:00,36 F,36,2,34 F,93 %,93,VAR,2 mph,0 mph,30.11 in,0.0 in,Cloudy,0,0.00
1/10/20,2:00 AM,01/10/20 02:00,36 F,36,2,34 F,93 %,93,NE,4 mph,0 mph,30.08 in,0.0 in,Cloudy,0,0.00
1/10/20,3:00 AM,01/10/20 03:00,36 F,36,2,34 F,93 %,93,NNE,4 mph,0 mph,30.08 in,0.0 in,Cloudy,0,0.00
1/10/20,4:00 AM,01/10/20 04:00,36 F,36,2,34 F,93 %,93,NE,4 mph,0 mph,30.08 in,0.0 in,Cloudy,0,0.00
1/10/20,5:00 AM,01/10/20 05:00,36 F,36,2,34 F,93 %,93,NNE,7 mph,0 mph,30.08 in,0.0 in,Light Rain,0,0.00
1/10/20,6:00 AM,01/10/20 06:00,36 F,36,2,34 F,93 %,93,NNE,4 mph,0 mph,30.08 in,0.0 in,Wintry Mix,0,0.00
1/10/20,7:00 AM,01/10/20 07:00,36 F,36,2,34 F,93 %,93,VAR,2 mph,0 mph,30.11 in,0.0 in,Light Rain,0,0.00
1/10/20,8:00 AM,01/10/20 08:00,36 F,36,2,34 F,93 %,93,VAR,2 mph,0 mph,30.08 in,0.0 in,Light Rain,0,0.00
1/10/20,9:00 AM,01/10/20 09:00,36 F,36,2,36 F,100 %,10,N,4 mph,0 mph,30.11 in,0.0 in,Light Rain,0,0.00
1/10/20,10:00 AM,01/10/20 10:00,37 F,37,3,36 F,93 %,93,N,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/10/20,11:00 AM,01/10/20 11:00,37 F,37,3,36 F,93 %,93,NNW,4 mph,0 mph,30.11 in,0.0 in,Wintry Mix,0,0.00
1/10/20,12:00 PM,01/10/20 12:00,36 F,36,2,36 F,100 %,10,NW,4 mph,0 mph,30.11 in,0.0 in,Light Rain,0,0.00
1/10/20,1:00 PM,01/10/20 13:00,36 F,36,2,36 F,100 %,10,NNW,4 mph,0 mph,30.08 in,0.0 in,Light Rain,0,0.00
1/10/20,2:00 PM,01/10/20 14:00,36 F,36,2,36 F,100 %,10,NNW,4 mph,0 mph,30.05 in,0.0 in,Light Rain,0,0.00
1/10/20,3:00 PM,01/10/20 15:00,37 F,37,3,36 F,93 %,93,NNW,4 mph,0 mph,30.05 in,0.0 in,Light Rain,0,0.00
1/10/20,4:00 PM,01/10/20 16:00,37 F,37,3,37 F,100 %,10,N,7 mph,0 mph,30.05 in,0.0 in,Light Rain,0,0.00
1/10/20,5:00 PM,01/10/20 17:00,37 F,37,3,37 F,100 %,10,NNE,4 mph,0 mph,30.05 in,0.0 in,Light Rain,0,0.00
1/10/20,6:00 PM,01/10/20 18:00,37 F,37,3,37 F,100 %,10,N,4 mph,0 mph,30.08 in,0.0 in,Light Rain,0,0.00
1/10/20,7:00 PM,01/10/20 19:00,37 F,37,3,37 F,100 %,10,N,7 mph,0 mph,30.08 in,0.0 in,Cloudy,0,0.00
1/10/20,8:00 PM,01/10/20 20:00,37 F,37,3,36 F,93 %,93,N,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/10/20,9:00 PM,01/10/20 21:00,37 F,37,3,36 F,93 %,93,NNW,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/10/20,10:00 PM,01/10/20 22:00,37 F,37,3,36 F,93 %,93,N,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/10/20,11:00 PM,01/10/20 23:00,37 F,37,3,36 F,93 %,93,NNW,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,12:00 AM,01/11/20 00:00,37 F,37,3,36 F,93 %,93,NNW,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,1:00 AM,01/11/20 01:00,37 F,37,3,36 F,93 %,93,NNW,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,2:00 AM,01/11/20 02:00,37 F,37,3,36 F,93 %,93,NNW,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,3:00 AM,01/11/20 03:00,37 F,37,3,37 F,100 %,10,NNW,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,4:00 AM,01/11/20 04:00,39 F,39,4,37 F,93 %,93,NW,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,5:00 AM,01/11/20 05:00,39 F,39,4,37 F,93 %,93,NNW,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,6:00 AM,01/11/20 06:00,39 F,39,4,37 F,93 %,93,N,7 mph,0 mph,30.11 in,0.0 in,Light Rain,0,0.00
1/11/20,7:00 AM,01/11/20 07:00,37 F,37,3,37 F,100 %,10,N,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,8:00 AM,01/11/20 08:00,39 F,39,4,37 F,93 %,93,VAR,2 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/11/20,9:00 AM,01/11/20 09:00,39 F,39,4,36 F,87 %,87,VAR,2 mph,0 mph,30.17 in,0.0 in,Cloudy,0,0.00
1/11/20,10:00 AM,01/11/20 10:00,39 F,39,4,36 F,87 %,87,N,7 mph,0 mph,30.17 in,0.0 in,Cloudy,0,0.00
1/11/20,11:00 AM,01/11/20 11:00,39 F,39,4,37 F,93 %,93,WNW,7 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/11/20,12:00 PM,01/11/20 12:00,41 F,41,5,37 F,87 %,87,NW,7 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/11/20,1:00 PM,01/11/20 13:00,41 F,41,5,36 F,81 %,81,NNW,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,2:00 PM,01/11/20 14:00,43 F,43,6,36 F,76 %,76,WNW,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/11/20,3:00 PM,01/11/20 15:00,43 F,43,6,36 F,76 %,76,VAR,2 mph,0 mph,30.08 in,0.0 in,Cloudy,0,0.00
1/11/20,4:00 PM,01/11/20 16:00,43 F,43,6,36 F,76 %,76,VAR,2 mph,0 mph,30.11 in,0.0 in,Cloudy,0,0.00
1/11/20,5:00 PM,01/11/20 17:00,43 F,43,6,36 F,76 %,76,CALM,0 mph,0 mph,30.11 in,0.0 in,Cloudy,0,0.00
1/11/20,6:00 PM,01/11/20 18:00,41 F,41,5,36 F,81 %,81,ENE,4 mph,0 mph,30.14 in,0.0 in,Cloudy,0,0.00
1/11/20,7:00 PM,01/11/20 19:00,37 F,37,3,34 F,87 %,87,VAR,2 mph,0 mph,30.14 in,0.0 in,Cloudy,0,0.00
1/11/20,8:00 PM,01/11/20 20:00,37 F,37,3,34 F,87 %,87,VAR,2 mph,0 mph,30.17 in,0.0 in,Fair,0,0.00
1/11/20,9:00 PM,01/11/20 21:00,39 F,39,4,34 F,81 %,81,VAR,2 mph,0 mph,30.17 in,0.0 in,Fair,0,0.00
1/11/20,10:00 PM,01/11/20 22:00,36 F,36,2,34 F,93 %,93,NE,4 mph,0 mph,30.17 in,0.0 in,Fair,0,0.00
1/11/20,11:00 PM,01/11/20 23:00,36 F,36,2,34 F,93 %,93,CALM,0 mph,0 mph,30.17 in,0.0 in,Fair,0,0.00
1/12/20,12:00 AM,01/12/20 00:00,34 F,34,1,32 F,93 %,93,CALM,0 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/12/20,1:00 AM,01/12/20 01:00,34 F,34,1,32 F,93 %,93,CALM,0 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/12/20,2:00 AM,01/12/20 02:00,32 F,32,0,30 F,93 %,93,CALM,0 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/12/20,3:00 AM,01/12/20 03:00,32 F,32,0,30 F,93 %,93,CALM,0 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/12/20,4:00 AM,01/12/20 04:00,30 F,30,-1,28 F,93 %,93,SE,4 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/12/20,5:00 AM,01/12/20 05:00,32 F,32,0,32 F,100 %,10,ESE,4 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/12/20,6:00 AM,01/12/20 06:00,30 F,30,-1,30 F,100 %,10,NE,4 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/12/20,7:00 AM,01/12/20 07:00,30 F,30,-1,28 F,93 %,93,E,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/12/20,8:00 AM,01/12/20 08:00,32 F,32,0,30 F,93 %,93,VAR,2 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/12/20,9:00 AM,01/12/20 09:00,36 F,36,2,34 F,93 %,93,ESE,7 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/12/20,10:00 AM,01/12/20 10:00,39 F,39,4,37 F,93 %,93,ESE,7 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/12/20,11:00 AM,01/12/20 11:00,43 F,43,6,37 F,81 %,81,E,7 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/12/20,12:00 PM,01/12/20 12:00,43 F,43,6,37 F,81 %,81,ENE,9 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/12/20,1:00 PM,01/12/20 13:00,41 F,41,5,37 F,87 %,87,E,11 mph,0 mph,30.08 in,0.0 in,Fog,0,0.00
1/12/20,2:00 PM,01/12/20 14:00,41 F,41,5,37 F,87 %,87,ESE,11 mph,0 mph,30.08 in,0.0 in,Fog,0,0.00
1/12/20,3:00 PM,01/12/20 15:00,41 F,41,5,37 F,87 %,87,E,11 mph,0 mph,30.05 in,0.0 in,Fog,0,0.00
1/12/20,4:00 PM,01/12/20 16:00,41 F,41,5,37 F,87 %,87,ESE,11 mph,0 mph,30.05 in,0.0 in,Fog,0,0.00
1/12/20,5:00 PM,01/12/20 17:00,41 F,41,5,37 F,87 %,87,ESE,9 mph,0 mph,30.05 in,0.0 in,Fog,0,0.00
1/12/20,6:00 PM,01/12/20 18:00,41 F,41,5,37 F,87 %,87,ESE,7 mph,0 mph,30.08 in,0.0 in,Fog,0,0.00
1/12/20,7:00 PM,01/12/20 19:00,39 F,39,4,36 F,87 %,87,ESE,4 mph,0 mph,30.08 in,0.0 in,Fog,0,0.00
1/12/20,8:00 PM,01/12/20 20:00,39 F,39,4,36 F,87 %,87,ESE,7 mph,0 mph,30.08 in,0.0 in,Fair,0,0.00
1/12/20,9:00 PM,01/12/20 21:00,39 F,39,4,36 F,87 %,87,ESE,4 mph,0 mph,30.11 in,0.0 in,Fair,0,0.00
1/12/20,10:00 PM,01/12/20 22:00,34 F,34,1,32 F,93 %,93,ENE,7 mph,0 mph,30.11 in,0.0 in,Fair,0,0.00
1/12/20,11:00 PM,01/12/20 23:00,39 F,39,4,36 F,87 %,87,ESE,7 mph,0 mph,30.05 in,0.0 in,Fair,0,0.00
1/13/20,12:00 AM,01/13/20 00:00,34 F,34,1,32 F,93 %,93,N,4 mph,0 mph,30.08 in,0.0 in,Fair,0,0.00
1/13/20,1:00 AM,01/13/20 01:00,32 F,32,0,30 F,93 %,93,NE,4 mph,0 mph,30.08 in,0.0 in,Fair,0,0.00
1/13/20,2:00 AM,01/13/20 02:00,37 F,37,3,34 F,87 %,87,E,7 mph,0 mph,30.08 in,0.0 in,Fair,0,0.00
1/13/20,3:00 AM,01/13/20 03:00,36 F,36,2,34 F,93 %,93,ESE,9 mph,0 mph,30.08 in,0.0 in,Fair,0,0.00
1/13/20,4:00 AM,01/13/20 04:00,36 F,36,2,34 F,93 %,93,ESE,9 mph,0 mph,30.05 in,0.0 in,Fair,0,0.00
1/13/20,5:00 AM,01/13/20 05:00,36 F,36,2,34 F,93 %,93,E,7 mph,0 mph,30.05 in,0.0 in,Fog,0,0.00
1/13/20,6:00 AM,01/13/20 06:00,32 F,32,0,32 F,100 %,10,E,4 mph,0 mph,30.05 in,0.0 in,Mist,0,0.00
1/13/20,7:00 AM,01/13/20 07:00,32 F,32,0,30 F,93 %,93,NE,4 mph,0 mph,30.08 in,0.0 in,Mist,0,0.00
1/13/20,8:00 AM,01/13/20 08:00,32 F,32,0,32 F,100 %,10,ENE,7 mph,0 mph,30.08 in,0.0 in,Mist,0,0.00
1/13/20,9:00 AM,01/13/20 09:00,37 F,37,3,34 F,87 %,87,E,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/13/20,10:00 AM,01/13/20 10:00,41 F,41,5,36 F,81 %,81,E,7 mph,0 mph,30.11 in,0.0 in,Fog,0,0.00
1/13/20,11:00 AM,01/13/20 11:00,45 F,45,7,34 F,66 %,66,ESE,9 mph,0 mph,30.11 in,0.0 in,Fair,0,0.00
1/13/20,12:00 PM,01/13/20 12:00,46 F,46,8,34 F,62 %,62,SE,9 mph,0 mph,30.11 in,0.0 in,Fair,0,0.00
1/13/20,1:00 PM,01/13/20 13:00,48 F,48,9,34 F,57 %,57,E,7 mph,0 mph,30.05 in,0.0 in,Fair,0,0.00
1/13/20,2:00 PM,01/13/20 14:00,48 F,48,9,34 F,57 %,57,E,7 mph,0 mph,30.05 in,0.0 in,Partly Cloudy,0,0.00
1/13/20,3:00 PM,01/13/20 15:00,48 F,48,9,32 F,54 %,54,ESE,7 mph,0 mph,30.05 in,0.0 in,Mostly Cloudy,0,0.00
1/13/20,4:00 PM,01/13/20 16:00,48 F,48,9,34 F,57 %,57,ESE,4 mph,0 mph,30.03 in,0.0 in,Mostly Cloudy,0,0.00
1/13/20,5:00 PM,01/13/20 17:00,46 F,46,8,34 F,62 %,62,WSW,4 mph,0 mph,30.05 in,0.0 in,Mostly Cloudy,0,0.00
1/13/20,6:00 PM,01/13/20 18:00,46 F,46,8,34 F,62 %,62,NNE,4 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy,0,0.00
1/13/20,7:00 PM,01/13/20 19:00,45 F,45,7,36 F,71 %,71,NNW,4 mph,0 mph,30.11 in,0.0 in,Mostly Cloudy,0,0.00
1/13/20,8:00 PM,01/13/20 20:00,45 F,45,7,36 F,71 %,71,N,7 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,0,0.00
1/13/20,9:00 PM,01/13/20 21:00,43 F,43,6,36 F,76 %,76,NNE,7 mph,0 mph,30.14 in,0.0 in,Fog,0,0.00
1/13/20,10:00 PM,01/13/20 22:00,43 F,43,6,36 F,76 %,76,NNE,9 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/13/20,11:00 PM,01/13/20 23:00,41 F,41,5,36 F,81 %,81,N,7 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/14/20,12:00 AM,01/14/20 00:00,39 F,39,4,36 F,87 %,87,NE,7 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/14/20,1:00 AM,01/14/20 01:00,39 F,39,4,36 F,87 %,87,NNE,4 mph,0 mph,30.17 in,0.0 in,Fog,0,0.00
1/14/20,2:00 AM,01/14/20 02:00,39 F,39,4,36 F,87 %,87,N,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/14/20,3:00 AM,01/14/20 03:00,39 F,39,4,34 F,81 %,81,NNE,4 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/14/20,4:00 AM,01/14/20 04:00,37 F,37,3,34 F,87 %,87,N,7 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/14/20,5:00 AM,01/14/20 05:00,37 F,37,3,32 F,81 %,81,NNE,7 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/14/20,6:00 AM,01/14/20 06:00,37 F,37,3,32 F,81 %,81,NNE,7 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/14/20,7:00 AM,01/14/20 07:00,36 F,36,2,32 F,87 %,87,N,7 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/14/20,8:00 AM,01/14/20 08:00,36 F,36,2,30 F,81 %,81,NNE,9 mph,0 mph,30.20 in,0.0 in,Fog,0,0.00
1/14/20,9:00 AM,01/14/20 09:00,39 F,39,4,32 F,75 %,75,NNE,9 mph,0 mph,30.23 in,0.0 in,Fog,0,0.00
1/14/20,10:00 AM,01/14/20 10:00,41 F,41,5,32 F,70 %,70,NNE,11 mph,0 mph,30.26 in,0.0 in,Haze,0,0.00
1/14/20,11:00 AM,01/14/20 11:00,45 F,45,7,28 F,53 %,53,NE,13 mph,0 mph,30.26 in,0.0 in,Haze,0,0.00
1/14/20,12:00 PM,01/14/20 12:00,46 F,46,8,28 F,50 %,50,NNE,7 mph,0 mph,30.23 in,0.0 in,Haze,0,0.00
1/14/20,1:00 PM,01/14/20 13:00,48 F,48,9,28 F,46 %,46,VAR,2 mph,0 mph,30.20 in,0.0 in,Haze,0,0.00
1/14/20,2:00 PM,01/14/20 14:00,48 F,48,9,30 F,50 %,50,W,4 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/14/20,3:00 PM,01/14/20 15:00,48 F,48,9,28 F,46 %,46,WNW,4 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/14/20,4:00 PM,01/14/20 16:00,50 F,50,10,25 F,37 %,37,NE,7 mph,0 mph,30.14 in,0.0 in,Fair,0,0.00
1/14/20,5:00 PM,01/14/20 17:00,48 F,48,9,27 F,43 %,43,ENE,7 mph,0 mph,30.14 in,0.0 in,Fair,0,0.00
1/14/20,6:00 PM,01/14/20 18:00,45 F,45,7,27 F,49 %,49,NNE,4 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/14/20,7:00 PM,01/14/20 19:00,45 F,45,7,27 F,49 %,49,NE,9 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/14/20,8:00 PM,01/14/20 20:00,41 F,41,5,27 F,57 %,57,NE,9 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/14/20,9:00 PM,01/14/20 21:00,41 F,41,5,27 F,57 %,57,NE,11 mph,0 mph,30.14 in,0.0 in,Haze,0,0.00
1/14/20,10:00 PM,01/14/20 22:00,41 F,41,5,27 F,57 %,57,NE,13 mph,0 mph,30.17 in,0.0 in,Haze,0,0.00
